-42.1966, -78.9718, 2022-09-05 19:58:00.094152, 27624.512337122305
-41.8238, -78.2534, 2022-09-05 19:58:10.599863, 27491.216643337848
-41.4461, -77.5439, 2022-09-05 19:58:21.121222, 27448.32440134665
-41.0634, -76.8431, 2022-09-05 19:58:31.666809, 27391.14880832652
-40.676, -76.1511, 2022-09-05 19:58:42.160614, 27522.420326603406
-40.2841, -75.4677, 2022-09-05 19:58:52.679312, 27453.498110471133
-39.8876, -74.7926, 2022-09-05 19:59:03.150883, 27583.440435424196
-39.4867, -74.126, 2022-09-05 19:59:13.678794, 27431.817145336947
-39.0816, -73.4675, 2022-09-05 19:59:24.197212, 27457.309331022083
-38.6722, -72.8171, 2022-09-05 19:59:34.730285, 27422.131600392775
-38.2588, -72.1746, 2022-09-05 19:59:45.245807, 27467.677152899083
-37.8414, -71.5399, 2022-09-05 19:59:55.785925, 27405.389265213114
-37.4201, -70.9128, 2022-09-05 20:00:06.268232, 27560.20914128355
-36.9951, -70.2933, 2022-09-05 20:00:16.792754, 27447.23020401988
-36.5664, -69.6812, 2022-09-05 20:00:27.342602, 27383.293866101772
-36.1342, -69.0764, 2022-09-05 20:00:37.862890, 27458.435618881307
-35.6985, -68.4788, 2022-09-05 20:00:48.362262, 27513.077345743066
-35.2594, -67.8881, 2022-09-05 20:00:58.886592, 27451.748142260483
-34.817, -67.3042, 2022-09-05 20:01:09.361777, 27583.30010358176
-34.3714, -66.7271, 2022-09-05 20:01:19.854756, 27535.505674293105
-33.794, -65.9948, 2022-09-05 20:01:33.218012, 27797.477329230504
-33.3414, -65.4325, 2022-09-05 20:01:43.740358, 27462.480787017677
-32.8859, -64.8766, 2022-09-05 20:01:54.244533, 27507.195159933646
-32.4275, -64.3268, 2022-09-05 20:02:04.743692, 27524.12906517365
-31.9664, -63.7831, 2022-09-05 20:02:15.256420, 27485.42223615031
-31.5026, -63.2452, 2022-09-05 20:02:25.766734, 27495.064677044797
-31.0361, -62.713, 2022-09-05 20:02:36.251334, 27567.324839384277
