latitude, longitude, hora, velocidade
-11.2879, 98.3375, 2022-09-06 23:21:33.965463, 27580.817324529813
-16.2643, 102.1767, 2022-09-06 23:23:14.491373, 27436.201210483123
-21.1744, 106.256, 2022-09-06 23:24:55.002249, 27569.64417642542
-25.956, 110.6399, 2022-09-06 23:26:35.534801, 27553.679352684052
-30.5644, 115.4227, 2022-09-06 23:28:16.052907, 27546.923054756222
-34.9233, 120.683, 2022-09-06 23:29:56.595732, 27393.50394737411
-39.0074, 126.5883, 2022-09-06 23:31:37.110871, 27528.549878237576
-42.708, 133.229, 2022-09-06 23:33:17.658044, 27509.350250916956
-45.9215, 140.7006, 2022-09-06 23:34:58.181705, 27507.798270877298
-48.5169, 148.9994, 2022-09-06 23:36:38.710547, 27362.315735195552
-50.3965, 158.1459, 2022-09-06 23:38:19.264703, 27486.583194650968
-51.4353, 167.8959, 2022-09-06 23:39:59.770278, 27493.62159114858
-51.564, 177.9073, 2022-09-06 23:41:40.316779, 27480.124358246765
-50.7735, -172.2313, 2022-09-06 23:43:20.860583, 27481.221922823457
-49.0875, -162.7581, 2022-09-06 23:45:03.117540, 27424.106860660886
-46.6587, -154.1985, 2022-09-06 23:46:43.761356, 27457.265934353345
-43.5916, -146.5053, 2022-09-06 23:48:24.293411, 27492.06152263837
-40.0273, -139.6928, 2022-09-06 23:50:04.821652, 27360.577724695482
-36.0172, -133.5788, 2022-09-06 23:51:45.376352, 27635.507314793816
-31.709, -128.1475, 2022-09-06 23:53:26.164263, 27441.14754696841
-27.1798, -123.2731, 2022-09-06 23:55:06.703680, 27380.415590965415
-22.4428, -118.7984, 2022-09-06 23:56:47.197704, 27537.668610924986
-17.567, -114.6516, 2022-09-06 23:58:27.719715, 27538.467707916876
-12.5911, -110.7469, 2022-09-07 00:00:08.302301, 27528.88944779593
-7.5725, -107.026, 2022-09-07 00:01:48.839057, 27411.95697643553
-2.4894, -103.3822, 2022-09-07 00:03:29.350457, 27562.901784137004
2.607, -99.7692, 2022-09-07 00:05:09.883189, 27562.08288398135
7.6911, -96.1227, 2022-09-07 00:06:50.445328, 27557.76253238574
12.7368, -92.3768, 2022-09-07 00:08:31.008725, 27561.23621647748
17.7157, -88.4613, 2022-09-07 00:10:11.568791, 27566.350978272378
22.5703, -84.3212, 2022-09-07 00:11:52.075633, 27442.781019045724
27.3109, -79.8279, 2022-09-07 00:13:32.616497, 27573.082199634537
31.8646, -74.9037, 2022-09-07 00:15:13.157279, 27571.268042295753
36.2756, -69.2941, 2022-09-07 00:16:56.307584, 27542.461746665253
40.2532, -63.1513, 2022-09-07 00:18:36.838486, 27573.076038687013
43.7988, -56.2699, 2022-09-07 00:20:17.405122, 27425.551035212848
46.8375, -48.4983, 2022-09-07 00:21:57.913154, 27578.44282714827
49.2262, -39.8569, 2022-09-07 00:23:38.430316, 27574.303798608104
50.8414, -30.4522, 2022-09-07 00:25:18.976128, 27566.58379753043
51.5822, -20.5402, 2022-09-07 00:26:59.514458, 27569.14309376696
51.4001, -10.5508, 2022-09-07 00:28:40.042406, 27435.891422906458
50.3061, -0.7966, 2022-09-07 00:30:20.586926, 27571.931014431488
48.3725, 8.3323, 2022-09-07 00:32:01.124196, 27575.40761385828
45.7119, 16.6397, 2022-09-07 00:33:41.667882, 27577.888169970312
42.4504, 24.0706, 2022-09-07 00:35:22.196366, 27586.116690911993
38.7277, 30.6393, 2022-09-07 00:37:02.773306, 27437.83934656026
34.61, 36.5103, 2022-09-07 00:38:43.295135, 27593.522328001658
30.2003, 41.7658, 2022-09-07 00:40:23.825748, 27594.270932878833
25.5671, 46.5219, 2022-09-07 00:42:04.342508, 27602.12478468289
20.7903, 50.8632, 2022-09-07 00:43:44.859136, 27464.219049746673
15.8659, 54.9274, 2022-09-07 00:45:25.409565, 27593.531254922764
10.8539, 58.7746, 2022-09-07 00:47:05.938475, 27599.017940030342
5.7858, 62.4793, 2022-09-07 00:48:46.483402, 27592.342410686302
0.6893, 66.1095, 2022-09-07 00:50:27.005851, 27594.357048797865
-4.4103, 69.7307, 2022-09-07 00:52:07.516752, 27595.63419939387
-9.4864, 73.4068, 2022-09-07 00:53:48.331552, 27504.37578541653
-14.4878, 77.1858, 2022-09-07 00:55:28.857880, 27440.048952191155
-19.4342, 81.1769, 2022-09-07 00:57:09.352833, 27575.859564226634
-24.2661, 85.4417, 2022-09-07 00:58:49.886252, 27555.932475211688
-28.9421, 90.0704, 2022-09-07 01:00:30.424185, 27545.184500212537
-33.4109, 95.1652, 2022-09-07 01:02:10.966216, 27534.436428174475
-37.5883, 100.8088, 2022-09-07 01:03:51.469593, 27397.490869543195
-41.4369, 107.1744, 2022-09-07 01:05:32.034857, 27508.364042808294
-44.8373, 114.341, 2022-09-07 01:07:12.585939, 27503.05521702741
-47.675, 122.3731, 2022-09-07 01:08:53.136085, 27495.131793908615
-49.8255, 131.2502, 2022-09-07 01:10:33.681764, 27489.915070486284
-51.1664, 140.7716, 2022-09-07 01:12:14.232832, 27346.476824595848
-51.6246, 150.7359, 2022-09-07 01:13:54.822586, 27469.955408877933
-51.159, 160.6988, 2022-09-07 01:15:35.367300, 27483.046434984284
-49.8026, 170.2607, 2022-09-07 01:17:15.895335, 27486.64882606952
-47.6431, 179.1255, 2022-09-07 01:18:56.448256, 27481.30926088466
-44.7984, -172.8559, 2022-09-07 01:20:36.992075, 27488.37324037246
-41.339, -165.6025, 2022-09-07 01:22:19.238048, 27437.987443472615
-37.482, -159.2606, 2022-09-07 01:23:59.779205, 27499.430512216604
-33.2994, -153.6374, 2022-09-07 01:25:40.324582, 27367.625537678487
-28.828, -148.5599, 2022-09-07 01:27:20.864441, 27513.657055205054
-24.1513, -143.9451, 2022-09-07 01:29:01.397042, 27524.730427199058
-19.3199, -139.6915, 2022-09-07 01:30:41.934464, 27532.939177781413
-14.4, -135.7285, 2022-09-07 01:32:22.436760, 27414.345242163345
-9.377, -131.9375, 2022-09-07 01:34:02.953581, 27553.600606591473
-4.3046, -128.267, 2022-09-07 01:35:43.458956, 27563.619351988837
0.79, -124.6503, 2022-09-07 01:37:24.004145, 27557.286235970827
5.8563, -121.0412, 2022-09-07 01:39:04.529309, 27430.397433572827
10.9195, -117.3386, 2022-09-07 01:40:45.063495, 27570.75117174482
16.0498, -113.3947, 2022-09-07 01:42:28.242713, 27534.219134672196
20.9665, -109.3248, 2022-09-07 01:44:08.793907, 27570.29976342431
25.7581, -104.952, 2022-09-07 01:45:49.307846, 27581.2582401081
30.38, -100.1818, 2022-09-07 01:47:29.832679, 27578.46443272787
34.7557, -94.9356, 2022-09-07 01:49:10.359650, 27440.023571211575
38.8597, -89.0454, 2022-09-07 01:50:50.919511, 27566.101123995515
42.5838, -82.4192, 2022-09-07 01:52:31.437466, 27576.53889883776
45.8234, -74.9592, 2022-09-07 01:54:12.219195, 27503.469358925977
48.4582, -66.6222, 2022-09-07 01:55:52.739104, 27574.785456551017
50.3621, -57.468, 2022-09-07 01:57:33.266292, 27571.095231757263
51.4202, -47.7471, 2022-09-07 01:59:13.811219, 27431.70189329878
51.5712, -37.705, 2022-09-07 02:00:54.372385, 27564.783383685543
50.7967, -27.804, 2022-09-07 02:02:34.926180, 27569.152164700416
49.1502, -18.4214, 2022-09-07 02:04:15.497621, 27567.354188674773
46.7339, -9.8082, 2022-09-07 02:05:56.034133, 27579.854885806304
43.6718, -2.0663, 2022-09-07 02:07:36.588348, 27578.389477675013
40.1065, 4.7874, 2022-09-07 02:09:17.166871, 27437.176313695876
36.1122, 10.9062, 2022-09-07 02:10:57.711368, 27587.133869029316
31.7974, 16.3674, 2022-09-07 02:12:38.239313, 27595.778853391086
27.2368, 21.2883, 2022-09-07 02:14:18.773846, 27595.550710610754
22.5136, 25.758, 2022-09-07 02:15:59.270982, 27471.545712817508
17.6287, 29.9188, 2022-09-07 02:17:39.810359, 27596.72784489912
12.6438, 33.8344, 2022-09-07 02:19:20.317677, 27606.47112665368
7.5926, 37.5816, 2022-09-07 02:21:00.856971, 27593.643499552476
2.5029, 41.2309, 2022-09-07 02:22:41.370230, 27599.89310026067
-2.573, 44.8298, 2022-09-07 02:24:21.917862, 27448.279849423656
-7.6608, 48.4787, 2022-09-07 02:26:02.460951, 27582.861349748073
-12.7085, 52.2251, 2022-09-07 02:27:43.000867, 27576.96107486032
-17.6874, 56.139, 2022-09-07 02:29:23.526515, 27573.02954210757
-22.5648, 60.2971, 2022-09-07 02:31:04.075135, 27557.597214367015
-27.2789, 64.7627, 2022-09-07 02:32:44.613898, 27414.635589152975
-31.829, 69.6773, 2022-09-07 02:34:25.129715, 27545.67258900581
-36.1329, 75.1294, 2022-09-07 02:36:05.651658, 27535.742418076745
-40.1165, 81.2355, 2022-09-07 02:37:46.192921, 27520.598621620415
-43.6719, 88.0715, 2022-09-07 02:39:26.739568, 27371.86832191036
-46.7265, 95.7897, 2022-09-07 02:41:07.278699, 27503.582402254546
-49.1386, 104.3725, 2022-09-07 02:42:47.826579, 27491.208369556243
-50.7859, 113.7201, 2022-09-07 02:44:28.345902, 27492.924131248623
-51.5674, 123.586, 2022-09-07 02:46:08.907520, 27479.05180691241
-51.4322, 133.5478, 2022-09-07 02:47:49.467836, 27341.00787955427
-50.3888, 143.295, 2022-09-07 02:49:29.983470, 27489.685159054894
-48.5055, 152.4362, 2022-09-07 02:51:10.538564, 27481.647374944307
-45.8931, 160.767, 2022-09-07 02:52:51.045013, 27495.19415067418
-42.6759, 168.2272, 2022-09-07 02:54:31.842576, 27421.10923661332
-38.9733, 174.8571, 2022-09-07 02:56:12.365219, 27501.235354936412
-34.889, -179.2473, 2022-09-07 02:57:52.903874, 27503.940590239414
-30.4411, -173.8953, 2022-09-07 02:59:35.172053, 27452.422608291512
-25.8267, -169.1241, 2022-09-07 03:01:15.735671, 27538.437988125756
-21.0689, -164.7742, 2022-09-07 03:02:56.246358, 27401.00494230439
-16.1606, -160.7042, 2022-09-07 03:04:36.805562, 27532.651539079674
-11.1619, -156.8536, 2022-09-07 03:06:17.319647, 27552.303139852535
-5.9774, -153.0572, 2022-09-07 03:08:00.527961, 27507.84999343721
-0.8869, -149.4297, 2022-09-07 03:09:41.072313, 27558.053596802933
4.2087, -145.8128, 2022-09-07 03:11:21.583558, 27571.165865622024
9.259, -142.1604, 2022-09-07 03:13:02.097006, 27438.04318944435
14.2876, -138.3694, 2022-09-07 03:14:42.622142, 27575.29966688593
19.239, -134.3864, 2022-09-07 03:16:23.165990, 27569.81510910963
24.0795, -130.1309, 2022-09-07 03:18:03.712156, 27572.404176996126
28.744, -125.5373, 2022-09-07 03:19:44.236652, 27439.390669656426
33.2284, -120.4574, 2022-09-07 03:21:24.783259, 27570.131897200426
37.4453, -114.8002, 2022-09-07 03:23:05.323772, 27571.127834397146
41.3151, -108.4469, 2022-09-07 03:24:45.836023, 27580.13979660775
44.7237, -101.3278, 2022-09-07 03:26:26.382505, 27433.1473919772
47.59, -93.3051, 2022-09-07 03:28:06.913074, 27571.94188818042
49.7704, -84.4287, 2022-09-07 03:29:47.453963, 27568.67775568661
51.1449, -74.8463, 2022-09-07 03:31:27.951887, 27581.207637659423
51.6241, -64.905, 2022-09-07 03:33:08.476399, 27438.288267558073
51.1785, -54.9052, 2022-09-07 03:34:49.047778, 27564.703747485077
49.8352, -45.3003, 2022-09-07 03:36:29.613729, 27566.9075167852
47.6815, -36.3921, 2022-09-07 03:38:10.191029, 27566.917351873908
44.8365, -28.3348, 2022-09-07 03:39:50.695524, 27589.454993292864
41.4262, -21.1488, 2022-09-07 03:41:31.211277, 27590.60622243759
37.5864, -14.7991, 2022-09-07 03:43:11.765548, 27446.47362902145
33.3774, -9.116, 2022-09-07 03:44:52.276334, 27597.40638391598
28.8975, -4.0145, 2022-09-07 03:46:32.828282, 27589.940579785052
24.2112, 0.619, 2022-09-07 03:48:13.347155, 27602.243325533444
19.3948, 4.8665, 2022-09-07 03:49:53.869238, 27464.923065979932
14.4419, 8.8608, 2022-09-07 03:51:34.379680, 27604.900794558358
9.4108, 12.6602, 2022-09-07 03:53:14.878415, 27607.492272193056
4.3316, 16.337, 2022-09-07 03:54:55.686022, 27520.72842049923
-0.7685, 19.9582, 2022-09-07 03:56:36.199718, 27597.0716636618
-5.8641, 23.5885, 2022-09-07 03:58:16.717600, 27591.89927234764
-10.9037, 27.2739, 2022-09-07 03:59:57.253314, 27442.101100163814
-15.9107, 31.1192, 2022-09-07 04:01:37.790552, 27572.240511594468
-20.8285, 35.1802, 2022-09-07 04:03:18.303810, 27570.028679002735
-25.6209, 39.5397, 2022-09-07 04:04:58.838387, 27555.50092256855
-30.2435, 44.2911, 2022-09-07 04:06:39.385042, 27541.41306846987
-34.6209, 49.5124, 2022-09-07 04:08:19.924876, 27396.96177261974
-38.7288, 55.3699, 2022-09-07 04:10:00.470739, 27521.363891712608
-42.46, 61.9551, 2022-09-07 04:11:40.995783, 27517.230673980797
-45.7119, 69.3661, 2022-09-07 04:13:21.519213, 27510.099969997635
-48.3543, 77.604, 2022-09-07 04:15:02.057422, 27360.411413264417
-50.2895, 86.6982, 2022-09-07 04:16:42.589840, 27493.056839476147
-51.3909, 96.416, 2022-09-07 04:18:23.097819, 27495.430747301474
-51.5851, 106.4233, 2022-09-07 04:20:03.630645, 27487.10411609617
-50.8584, 116.3091, 2022-09-07 04:21:44.172001, 27483.4265439586
-49.2712, 125.6504, 2022-09-07 04:23:24.697576, 27350.68342659356
-46.9065, 134.2853, 2022-09-07 04:25:05.236062, 27484.485841958758
-43.892, 142.0575, 2022-09-07 04:26:45.749045, 27496.81523416104
-40.3506, 148.9764, 2022-09-07 04:28:26.266546, 27501.33923964291
-36.4129, 155.0942, 2022-09-07 04:30:06.792467, 27369.402975029196
-32.1313, 160.5827, 2022-09-07 04:31:47.339466, 27507.60052001262
-27.4841, 165.6436, 2022-09-07 04:33:30.506087, 27483.649799963285
-22.7574, 170.1433, 2022-09-07 04:35:11.055340, 27523.75529793928
-17.8892, 174.309, 2022-09-07 04:36:51.576760, 27539.361598326625
-12.9432, 178.2086, 2022-09-07 04:38:32.103199, 27409.94103941046
-7.9027, -178.0424, 2022-09-07 04:40:12.640633, 27551.386524667916
-2.7197, -174.3222, 2022-09-07 04:41:54.915975, 27627.633950123443
2.3515, -170.727, 2022-09-07 04:43:35.451306, 27425.241800108644
7.4367, -167.0837, 2022-09-07 04:45:15.934850, 27578.743421570947
12.485, -163.3444, 2022-09-07 04:46:56.482152, 27565.56241765392
17.4678, -159.4393, 2022-09-07 04:48:37.024424, 27570.05709137895
22.3284, -155.3132, 2022-09-07 04:50:17.587450, 27428.5979744738
27.0768, -150.8391, 2022-09-07 04:51:58.110814, 27576.476834634002
31.6634, -145.9132, 2022-09-07 04:53:38.632746, 27714.561211116634
35.9627, -140.5032, 2022-09-07 04:55:19.415898, 27367.578996359855
39.9675, -134.4144, 2022-09-07 04:56:59.929945, 27577.215615390218
43.5643, -127.5584, 2022-09-07 04:58:40.446655, 27575.4786728631
46.6431, -119.8498, 2022-09-07 05:00:20.997119, 27561.885486922183
49.0714, -111.3122, 2022-09-07 05:02:01.515182, 27438.033962735975
50.7488, -101.9575, 2022-09-07 05:03:42.072507, 27564.84280318352
51.558, -92.0708, 2022-09-07 05:05:22.608258, 27572.23235737135
51.4427, -82.0264, 2022-09-07 05:07:03.158234, 27568.000644798856
50.411, -72.2397, 2022-09-07 05:08:43.715497, 27568.428048627105
48.5441, -63.1021, 2022-09-07 05:10:24.259848, 27437.548363515954
45.9336, -54.7293, 2022-09-07 05:12:04.769257, 27588.045439719754
42.7129, -47.2332, 2022-09-07 05:13:45.291980, 27587.631941505697
39.0027, -40.574, 2022-09-07 05:15:25.810129, 27591.99135149717
34.9294, -34.683, 2022-09-07 05:17:06.339939, 27455.166074604294
30.5387, -29.3851, 2022-09-07 05:18:46.892887, 27589.93465017732
25.9201, -24.5952, 2022-09-07 05:20:27.425288, 27598.439110670955
21.1294, -20.2063, 2022-09-07 05:22:07.953841, 27602.022931321604
16.2365, -16.1433, 2022-09-07 05:23:48.490266, 27463.189688820046
11.2294, -12.282, 2022-09-07 05:25:29.024492, 27600.891728163053
6.1641, -8.5688, 2022-09-07 05:27:09.578170, 27592.31775057243
1.0685, -4.935, 2022-09-07 05:28:50.108103, 27594.57699618845
-4.032, -1.3152, 2022-09-07 05:30:30.618146, 27597.32202701859
-9.0859, 2.3364, 2022-09-07 05:32:11.145319, 27448.48056789531
-14.1174, 6.1228, 2022-09-07 05:33:51.672934, 27579.156724696724
-19.0714, 10.0975, 2022-09-07 05:35:32.188913, 27574.241200842393
-23.9137, 14.3396, 2022-09-07 05:37:12.716133, 27561.71820750991
-28.5801, 18.9145, 2022-09-07 05:38:53.243516, 27413.14810070872
-33.0674, 23.9686, 2022-09-07 05:40:33.775161, 27538.209424310207
-37.2892, 29.5926, 2022-09-07 05:42:14.314927, 27527.196388759883
-41.1669, 35.9035, 2022-09-07 05:43:54.878474, 27511.20499458645
-44.5886, 42.9715, 2022-09-07 05:45:35.399928, 27378.1240458507
-47.475, 50.9352, 2022-09-07 05:47:15.936017, 27500.5110276582
-49.684, 59.7502, 2022-09-07 05:48:56.550018, 27473.848863296298
-51.0964, 69.276, 2022-09-07 05:50:37.093126, 27488.531434756387
-51.6219, 79.2243, 2022-09-07 05:52:17.660313, 27477.32070976327
-51.2238, 89.2011, 2022-09-07 05:53:58.212566, 27479.937594162435
-49.9304, 98.8042, 2022-09-07 05:55:39.034932, 27406.623331914478
-47.8259, 107.7271, 2022-09-07 05:57:19.597356, 27479.09479701102
-44.9499, 115.9996, 2022-09-07 05:59:02.721338, 27466.777434244068
-41.5692, 123.1938, 2022-09-07 06:00:43.246827, 27498.325958030313
-37.7573, 129.5535, 2022-09-07 06:02:23.787603, 27362.61622171348
-33.5738, 135.2473, 2022-09-07 06:04:04.343250, 27503.28477156448
-29.117, 140.3583, 2022-09-07 06:05:44.913690, 27507.374433769233
-24.4515, 144.9994, 2022-09-07 06:07:25.450753, 27523.976128797076
-19.6285, 149.2731, 2022-09-07 06:09:05.992273, 27531.6267063232
-14.7149, 153.2505, 2022-09-07 06:10:46.518036, 27405.97924468196
-9.6958, 157.0517, 2022-09-07 06:12:27.058556, 27547.91029384377
-4.6258, 160.7278, 2022-09-07 06:14:07.568869, 27561.52495780858
0.4681, 164.3459, 2022-09-07 06:15:48.063607, 27570.435117021538
5.5353, 167.9526, 2022-09-07 06:17:28.587258, 27430.782565208385
10.6008, 171.6481, 2022-09-07 06:19:09.129885, 27566.1581871429
15.6118, 175.4828, 2022-09-07 06:20:49.717167, 27557.68101713806
20.5374, 179.53, 2022-09-07 06:22:30.267951, 27568.99866668026
25.3413, -176.1278, 2022-09-07 06:24:10.789841, 27577.03669740618
30.0476, -171.3232, 2022-09-07 06:25:53.131910, 27490.713120850487
34.4627, -166.0906, 2022-09-07 06:27:33.625863, 27583.692019181424
38.5697, -160.2775, 2022-09-07 06:29:14.114514, 27448.27458887167
42.3249, -153.7091, 2022-09-07 06:30:54.643065, 27573.411979769036
45.604, -146.3129, 2022-09-07 06:32:35.129942, 27583.891032079486
48.276, -138.0827, 2022-09-07 06:34:15.632279, 27444.037869540844
50.2417, -128.9869, 2022-09-07 06:35:56.141350, 27577.525394487384
51.3722, -119.2536, 2022-09-07 06:37:36.640304, 27582.185182119487
51.5914, -109.2177, 2022-09-07 06:39:17.193511, 27567.24859022875
50.8894, -99.3406, 2022-09-07 06:40:57.709746, 27443.027531052183
49.3081, -89.9068, 2022-09-07 06:42:38.206584, 27586.51329014396
46.9479, -81.2281, 2022-09-07 06:44:18.753351, 27575.93311230369
43.9318, -73.4173, 2022-09-07 06:45:59.258687, 27591.61848795585
40.403, -66.4991, 2022-09-07 06:47:39.802312, 27447.234918343936
36.4374, -60.3237, 2022-09-07 06:49:20.332205, 27591.326461029003
32.1448, -54.8153, 2022-09-07 06:51:00.812825, 27608.498578421873
27.6013, -49.8563, 2022-09-07 06:52:41.314858, 27603.58146480144
22.8671, -45.3354, 2022-09-07 06:54:21.797636, 27611.32547594305
17.9911, -41.1534, 2022-09-07 06:56:02.627713, 27516.459117022885
13.0125, -37.2224, 2022-09-07 06:57:43.160718, 27599.220537160654
7.989, -33.4827, 2022-09-07 06:59:23.643576, 27479.56259225241
2.901, -29.8279, 2022-09-07 07:01:04.156699, 27601.922181438225
-2.2005, -26.2105, 2022-09-07 07:02:44.688871, 27591.644963565577
-7.2649, -22.5844, 2022-09-07 07:04:25.204015, 27453.66384768528
-12.3169, -18.8478, 2022-09-07 07:06:05.719934, 27585.400166183732
-17.3024, -14.9494, 2022-09-07 07:07:46.217666, 27582.331599465528
-22.1892, -10.8131, 2022-09-07 07:09:26.727630, 27570.09947401329
-26.9156, -6.3765, 2022-09-07 07:11:07.257970, 27417.133484826463
-31.4827, -1.4985, 2022-09-07 07:12:47.754847, 27554.451675046505
-35.8082, 3.9076, 2022-09-07 07:14:28.291172, 27532.408791041962
-39.8195, 9.9584, 2022-09-07 07:16:08.812190, 27525.687070781067
-43.4104, 16.7314, 2022-09-07 07:17:49.322339, 27382.3080123861
-46.5096, 24.3814, 2022-09-07 07:19:29.866344, 27501.87790400901
-48.9763, 32.8991, 2022-09-07 07:21:10.385287, 27501.215990128774
-50.6873, 42.1944, 2022-09-07 07:22:50.924577, 27489.027202697078
-51.5485, 52.2808, 2022-09-07 07:24:34.173266, 27430.0282705577
-51.4594, 62.2945, 2022-09-07 07:26:14.766860, 27467.92806264382
-50.4584, 72.0631, 2022-09-07 07:27:55.334791, 27475.553481004106
-48.6243, 81.1954, 2022-09-07 07:29:35.885869, 27345.721217171245
-46.0472, 89.5723, 2022-09-07 07:31:16.427447, 27487.52932844064
-42.859, 97.0781, 2022-09-07 07:32:56.974875, 27488.563157458455
-39.1791, 103.7501, 2022-09-07 07:34:37.496614, 27502.57855397751
-35.1125, 109.682, 2022-09-07 07:36:18.017107, 27509.934342507662
-30.7684, 114.9637, 2022-09-07 07:37:58.517591, 27384.9056655261
-26.1723, 119.7635, 2022-09-07 07:39:39.034959, 27526.741184659368
-21.4013, 124.1601, 2022-09-07 07:41:19.534688, 27540.519118353408
-16.5253, 128.2283, 2022-09-07 07:43:00.079222, 27398.300448410064
-11.5323, 132.0922, 2022-09-07 07:44:40.617440, 27544.028145778273
-6.4777, 135.8059, 2022-09-07 07:46:21.111763, 27563.688064131093
-1.3896, 139.4376, 2022-09-07 07:48:01.651255, 27556.2472840583
3.7062, 143.0524, 2022-09-07 07:49:42.179478, 27563.867850963812
8.7591, 146.6962, 2022-09-07 07:51:22.741966, 27421.29943089944
13.7927, 150.4716, 2022-09-07 07:53:03.263685, 27571.215542688442
18.7532, 154.4321, 2022-09-07 07:54:43.775474, 27578.51507484164
23.6064, 158.6568, 2022-09-07 07:56:24.492529, 27525.395959573627
28.3111, 163.2344, 2022-09-07 07:58:04.990880, 27584.66980507444
32.7955, 168.2398, 2022-09-07 07:59:45.502289, 27443.57379228231
37.0421, 173.8345, 2022-09-07 08:01:26.019688, 27577.125476294943
40.9501, -179.8865, 2022-09-07 08:03:06.511201, 27584.43638528468
44.4711, -172.702, 2022-09-07 08:04:48.864748, 27484.84262415334
47.3863, -164.7491, 2022-09-07 08:06:29.358908, 27581.89796328685
49.6256, -155.9367, 2022-09-07 08:08:09.864834, 27578.770575442162
51.0626, -146.4502, 2022-09-07 08:09:50.374116, 27440.366427606525
51.6195, -136.4791, 2022-09-07 08:11:30.915699, 27569.51580962786
51.2474, -126.4653, 2022-09-07 08:13:11.413508, 27582.805040928
49.9726, -116.8162, 2022-09-07 08:14:51.922980, 27582.52123069294
47.8913, -107.8877, 2022-09-07 08:16:32.442301, 27445.597668987764
45.0996, -99.7559, 2022-09-07 08:18:12.952575, 27588.919246567195
41.7321, -92.4981, 2022-09-07 08:19:53.468179, 27590.810047028863
37.9058, -86.0542, 2022-09-07 08:21:33.970910, 27598.48212173075
33.7428, -80.3465, 2022-09-07 08:23:14.470718, 27464.66199211373
29.2831, -75.2006, 2022-09-07 08:24:54.997113, 27596.287851928435
24.612, -70.5319, 2022-09-07 08:26:35.487269, 27609.829510918844
19.8066, -66.2572, 2022-09-07 08:28:15.992260, 27470.89909784857
14.8615, -62.2428, 2022-09-07 08:29:56.501596, 27606.663546830143
9.8354, -58.4296, 2022-09-07 08:31:37.018473, 27604.666888673837
4.7589, -54.7449, 2022-09-07 08:33:17.568787, 27592.957899735648
-0.3407, -51.1213, 2022-09-07 08:34:58.086402, 27597.912022351054
-5.4126, -47.5122, 2022-09-07 08:36:38.631979, 27448.855114212183
-10.4817, -43.817, 2022-09-07 08:38:19.124461, 27594.83824523914
-15.4949, -39.986, 2022-09-07 08:39:59.656316, 27575.86735226357
-20.3974, -35.9666, 2022-09-07 08:41:40.144567, 27441.646893246874
-25.2026, -31.6371, 2022-09-07 08:43:20.674396, 27557.86484261566
-29.8423, -26.9245, 2022-09-07 08:45:01.195904, 27549.359330187144
-34.2633, -21.7242, 2022-09-07 08:46:41.698280, 27545.195982808473
-38.3789, -15.9526, 2022-09-07 08:48:22.213114, 27394.637853139047
-42.2357, -9.2637, 2022-09-07 08:50:05.398351, 27476.694340763344
-45.5216, -1.9072, 2022-09-07 08:51:45.945733, 27504.68233689698
-48.2173, 6.3195, 2022-09-07 08:53:26.468680, 27503.32729173815
-50.1982, 15.3703, 2022-09-07 08:55:06.959338, 27506.586246879873
-51.3509, 25.0596, 2022-09-07 08:56:47.783866, 27409.26944919523
-51.5992, 35.0609, 2022-09-07 08:58:28.344777, 27479.22244798462
-50.9273, 44.9508, 2022-09-07 09:00:08.895733, 27440.52868617508
-49.3797, 54.3767, 2022-09-07 09:01:49.442230, 27484.659504749863
-47.0538, 63.0583, 2022-09-07 09:03:30.033077, 27474.187340771412
-44.0875, 70.8422, 2022-09-07 09:05:10.544541, 27362.607488156766
-40.574, 77.8106, 2022-09-07 09:06:51.058486, 27503.7912862532
-36.6377, 84.0003, 2022-09-07 09:08:31.627737, 27494.374989460113
-32.3715, 89.5221, 2022-09-07 09:10:12.171582, 27509.536645625674
-27.8745, 94.4694, 2022-09-07 09:11:52.702137, 27383.402908343567
-23.1613, 99.002, 2022-09-07 09:13:33.235091, 27530.240864125448
-18.3031, 103.1926, 2022-09-07 09:15:13.772429, 27536.113972246418
-13.3396, 107.1286, 2022-09-07 09:16:54.276483, 27551.173997275364
-8.3285, 110.8703, 2022-09-07 09:18:34.821995, 27412.920754236107
-3.249, 114.5246, 2022-09-07 09:20:15.378363, 27552.768299858642
1.8475, 118.1385, 2022-09-07 09:21:55.875766, 27573.742097561142
6.9356, 121.7764, 2022-09-07 09:23:36.382247, 27575.71600921835
11.964, 125.4845, 2022-09-07 09:25:16.910410, 27434.570951550646
16.9549, 129.3688, 2022-09-07 09:26:57.406306, 27581.608168737333
21.8519, 133.4878, 2022-09-07 09:28:37.938701, 27577.17323113859
26.6158, 137.9254, 2022-09-07 09:30:18.456166, 27578.38542029686
31.1786, 142.7536, 2022-09-07 09:31:58.994532, 27435.92212775798
35.5284, 148.1285, 2022-09-07 09:33:39.574751, 27560.46882103041
39.5703, 154.1448, 2022-09-07 09:35:20.104420, 27575.803672346472
43.2144, 160.9171, 2022-09-07 09:37:00.606804, 27581.403683343196
46.353, 168.5364, 2022-09-07 09:38:41.150675, 27568.940578538706
48.8529, 176.9863, 2022-09-07 09:40:21.663940, 27438.67461943351
50.6146, -173.7308, 2022-09-07 09:42:02.236708, 27559.421976951457
51.5236, -163.7345, 2022-09-07 09:43:44.503234, 27508.252128661996
51.4906, -153.6866, 2022-09-07 09:45:25.044734, 27571.54196466031
50.5378, -143.8615, 2022-09-07 09:47:05.601992, 27567.944011599353
